GAME_ID,TEAM_ID,HOME_WIN,PTS_rolling5,PTS_rolling10,FG3M_rolling5,FG3M_rolling10,REB_rolling5,REB_rolling10
22100769,1610612753,0,110.0,106.2,11.0,11.4,39.2,41.8
22100773,1610612753,0,112.0,107.1,11.6,11.7,39.4,40.5
22100796,1610612753,0,113.0,107.4,11.4,11.3,42.8,41.4
22100806,1610612753,0,115.6,109.7,13.0,12.3,42.6,41.5
22100823,1610612753,0,108.4,109.2,11.6,12.0,41.2,40.5
22100844,1610612753,0,109.0,109.5,13.2,12.1,43.2,41.2
22100855,1610612753,0,105.8,108.9,13.0,12.3,44.0,41.7
22100864,1610612753,0,103.0,108.0,13.8,12.6,42.4,42.6
22100874,1610612753,0,102.2,108.9,12.6,12.8,43.2,42.9
22100898,1610612753,1,107.4,107.9,14.2,12.9,44.2,42.7
22100921,1610612753,1,108.6,108.8,13.0,13.1,45.0,44.1
22100933,1610612753,0,112.6,109.2,12.8,12.9,44.8,44.4
22100458,1610612753,0,114.4,108.7,11.8,12.8,46.4,44.4
22100957,1610612753,0,112.8,107.5,11.8,12.2,49.0,46.1
22100977,1610612753,0,110.2,108.8,11.4,12.8,48.2,46.2
22100987,1610612753,0,106.2,107.4,10.2,11.6,48.0,46.5
22100995,1610612753,1,104.0,108.3,10.6,11.7,49.2,47.0
22101015,1610612753,0,104.8,109.6,11.8,11.8,48.6,47.5
22101030,1610612753,0,107.0,109.9,13.2,12.5,47.6,48.3
22101045,1610612753,0,109.4,109.8,14.0,12.7,46.8,47.5
22101065,1610612753,1,113.6,109.9,14.8,12.5,45.2,46.6
22101080,1610612753,1,110.0,107.0,13.4,12.0,48.2,48.7
22101091,1610612753,0,105.2,105.0,12.2,12.0,46.2,47.4
22101108,1610612753,0,102.8,104.9,12.0,12.6,45.2,46.4
22101123,1610612753,0,103.2,106.3,11.6,12.8,49.2,48.0
22101138,1610612753,0,99.4,106.5,11.4,13.1,49.2,47.2
22101151,1610612753,0,103.4,106.7,12.2,12.8,45.6,46.9
22101171,1610612753,0,102.4,103.8,12.4,12.3,46.8,46.5
22101179,1610612753,1,99.6,101.2,11.4,11.7,45.8,45.5
22101196,1610612753,0,101.6,102.4,12.0,11.8,43.0,46.1
22101227,1610612753,1,101.6,100.5,13.0,12.2,42.6,45.9
22200003,1610612753,0,104.6,104.0,15.4,13.8,43.8,44.7
22200020,1610612753,0,108.6,105.5,15.4,13.9,44.4,45.6
22200030,1610612753,0,110.6,105.1,14.6,13.0,45.2,45.5
22200046,1610612753,0,110.6,106.1,14.4,13.2,46.2,44.6
22200056,1610612753,0,110.8,106.2,12.8,12.9,45.8,44.2
22200071,1610612753,1,104.2,104.4,9.4,12.4,44.8,44.3
22200093,1610612753,0,105.0,106.8,9.2,12.3,44.8,44.6
22200105,1610612753,0,106.4,108.5,9.8,12.2,45.4,45.3
22200118,1610612753,1,104.0,107.3,8.8,11.6,45.6,45.9
22200132,1610612753,0,109.6,110.2,10.0,11.4,46.6,46.2
22200145,1610612753,0,115.8,110.0,9.6,9.5,47.6,46.2
22200161,1610612753,1,118.6,111.8,10.0,9.6,45.4,45.1
22200177,1610612753,1,116.4,111.4,9.4,9.6,45.8,45.6
22200200,1610612753,0,117.6,110.8,10.4,9.6,46.0,45.8
22200212,1610612753,0,112.6,111.1,10.6,10.3,46.4,46.5
22200227,1610612753,0,109.6,112.7,11.6,10.6,46.2,46.9
22200236,1610612753,0,105.8,112.2,11.6,10.8,47.0,46.2
22200249,1610612753,0,109.6,113.0,13.2,11.3,45.4,45.6
22200273,1610612753,0,107.2,112.4,12.4,11.4,43.0,44.5
22200297,1610612753,0,106.0,109.3,11.4,11.0,40.4,43.4
22200302,1610612753,0,105.0,107.3,12.0,11.8,36.2,41.2
22200313,1610612753,0,103.8,104.8,12.2,11.9,35.0,41.0
22200330,1610612753,0,102.8,106.2,10.6,11.9,33.4,39.4
22200340,1610612753,0,101.6,104.4,10.0,11.2,33.8,38.4
22200353,1610612753,0,103.4,104.7,10.4,10.9,32.6,36.5
22200363,1610612753,1,103.2,104.1,9.6,10.8,37.8,37.0
22200379,1610612753,1,106.0,104.9,8.6,10.4,41.4,38.2
22200398,1610612753,1,107.0,104.9,9.0,9.8,43.4,38.4
22200416,1610612753,1,110.0,105.8,10.2,10.1,43.8,38.8
22200430,1610612753,0,115.4,109.4,11.2,10.8,47.2,39.9
22200445,1610612753,0,118.4,110.8,11.4,10.5,47.4,42.6
22200454,1610612753,0,114.2,110.1,12.2,10.4,46.0,43.7
22200472,1610612753,0,116.6,111.8,12.6,10.8,46.4,44.9
22200479,1610612753,1,117.6,113.8,12.0,11.1,47.0,45.4
22200505,1610612753,0,117.2,116.3,12.2,11.7,46.6,46.9
22200515,1610612753,0,115.8,117.1,12.4,11.9,43.4,45.4
22200529,1610612753,0,117.0,115.6,11.0,11.6,43.6,44.8
22200566,1610612753,1,112.0,114.3,9.6,11.1,41.6,44.0
22200576,1610612753,0,114.0,115.8,10.0,11.0,42.4,44.7
22200594,1610612753,0,110.4,113.8,8.8,10.5,41.4,44.0
22200610,1610612753,0,111.4,113.6,9.4,10.9,42.8,43.1
22200616,1610612753,0,113.4,115.2,11.2,11.1,41.6,42.6
22200638,1610612753,0,115.2,113.6,12.0,10.8,41.6,41.6
22200653,1610612753,0,111.6,112.8,12.2,11.1,39.8,41.1
22200683,1610612753,1,111.8,111.1,11.4,10.1,39.8,40.6
22200693,1610612753,0,113.4,112.4,11.8,10.6,39.4,41.1
22200707,1610612753,1,114.8,114.1,11.8,11.5,39.4,40.5
22200720,1610612753,1,115.6,115.4,12.2,12.1,40.4,41.0
22200738,1610612753,0,119.2,115.4,12.4,12.3,39.2,39.5
22200744,1610612753,0,117.0,114.4,13.4,12.4,39.4,39.6
22200756,1610612753,0,114.2,113.8,12.4,12.1,38.2,38.8
22200770,1610612753,0,114.4,114.6,11.8,11.8,40.0,39.7
22200790,1610612753,0,110.6,113.1,10.8,11.5,41.2,40.8
22200802,1610612753,0,110.8,115.0,10.2,11.3,42.8,41.0
22200816,1610612753,0,113.6,115.3,9.4,11.4,45.2,42.3
22200831,1610612753,1,111.4,112.8,8.6,10.5,46.2,42.2
22200848,1610612753,0,110.6,112.5,8.2,10.0,45.6,42.8
22200863,1610612753,0,112.4,111.5,9.2,10.0,45.2,43.2
22200868,1610612753,0,107.0,108.9,8.4,9.3,45.2,44.0
22200888,1610612753,1,105.8,109.7,9.4,9.4,40.6,42.9
22200905,1610612753,0,107.8,109.6,10.6,9.6,41.6,43.9
22200922,1610612753,0,106.4,108.5,10.0,9.1,43.2,44.4
22200939,1610612753,0,106.0,109.2,9.6,9.4,43.0,44.1
22200946,1610612753,0,109.4,108.2,9.8,9.1,44.6,44.9
22200966,1610612753,0,110.2,108.0,9.2,9.3,47.2,43.9
22200978,1610612753,0,112.4,110.1,9.0,9.8,45.6,43.6
22200994,1610612753,0,115.4,110.9,9.6,9.8,42.2,42.7
22201007,1610612753,1,120.0,113.0,11.0,10.3,40.8,41.9
22201032,1610612753,0,121.8,115.6,11.8,10.8,41.6,43.1
22201046,1610612753,0,121.2,115.7,11.8,10.5,41.6,44.4
22201056,1610612753,0,120.0,116.2,11.2,10.1,43.4,44.5
22201070,1610612753,0,118.0,116.7,11.4,10.5,44.8,43.5
22201077,1610612753,1,114.2,117.1,10.2,10.6,46.4,43.6
22201093,1610612753,1,113.4,117.6,10.0,10.9,44.0,42.8
22201118,1610612753,1,112.8,117.0,10.6,11.2,44.2,42.9
22201133,1610612753,0,114.0,117.0,10.4,10.8,44.2,43.8
22201151,1610612753,0,113.0,115.5,11.2,11.3,44.6,44.7
22201169,1610612753,1,115.2,114.7,10.8,10.5,45.4,45.9
22201178,1610612753,0,116.4,114.9,11.8,10.9,45.2,44.6
22201197,1610612753,0,116.8,114.8,11.2,10.9,46.0,45.1
22201207,1610612753,0,111.8,112.9,12.4,11.4,44.4,44.3
22201219,1610612753,0,107.0,110.0,11.0,11.1,46.4,45.5
22300066,1610612753,1,105.8,110.5,12.8,11.8,45.4,45.4
22300086,1610612753,0,103.4,109.9,11.2,11.5,48.6,46.9
22300111,1610612753,0,101.2,109.0,11.0,11.1,48.2,47.1
22300114,1610612753,0,103.0,107.4,11.2,11.8,49.2,46.8
22300130,1610612753,0,106.6,106.8,11.2,11.1,45.8,46.1
22300134,1610612753,1,107.6,106.7,9.8,11.3,45.8,45.6
22300147,1610612753,0,108.4,105.9,10.4,10.8,44.6,46.6
22300172,1610612753,0,108.4,104.8,10.2,10.6,43.2,45.7
22300173,1610612753,1,111.6,107.3,9.4,10.3,43.8,46.5
22300020,1610612753,0,113.6,110.1,10.0,10.6,44.4,45.1
22300196,1610612753,0,111.4,109.5,11.2,10.5,43.2,44.5
22300033,1610612753,0,106.6,107.5,10.4,10.4,42.2,43.4
22300209,1610612753,0,106.8,107.6,11.0,10.6,43.8,43.5
22300038,1610612753,1,108.6,110.1,10.4,9.9,42.8,43.3
22300226,1610612753,1,111.4,112.5,10.8,10.4,42.2,43.3
22300043,1610612753,1,115.4,113.4,9.6,10.4,43.0,43.1
22300248,1610612753,1,118.8,112.7,10.2,10.3,43.4,42.8
22300259,1610612753,1,124.2,115.5,10.0,10.5,43.0,43.4
22300274,1610612753,1,126.4,117.5,12.0,11.2,43.4,43.1
22300282,1610612753,0,127.2,119.3,12.0,11.4,44.2,43.2
22301205,1610612753,0,122.6,119.0,11.8,10.7,43.4,43.2
22301217,1610612753,1,122.2,120.5,10.0,10.1,41.0,42.2
22300294,1610612753,1,120.8,122.5,10.0,10.0,41.2,42.1
22300329,1610612753,0,113.8,120.1,8.0,10.0,41.0,42.2
22300344,1610612753,0,110.0,118.6,8.4,10.2,41.2,42.7
22300366,1610612753,0,109.2,115.9,8.8,10.3,42.4,42.9
22300378,1610612753,0,108.2,115.2,10.2,10.1,45.0,43.0
22300391,1610612753,0,106.4,113.6,9.8,9.9,45.0,43.1
22300407,1610612753,0,109.0,111.4,9.6,8.8,44.2,42.6
22300415,1610612753,0,112.2,111.1,9.2,8.8,43.2,42.2
22300429,1610612753,1,111.2,110.2,8.8,8.8,43.2,42.8
22300450,1610612753,0,113.4,110.8,8.4,9.3,43.2,44.1
22300463,1610612753,0,112.0,109.2,9.2,9.5,43.2,44.1
22300476,1610612753,0,111.6,110.3,10.8,10.2,43.6,43.9
22300488,1610612753,0,113.2,112.7,13.4,11.3,43.4,43.3
22300499,1610612753,1,119.2,115.2,15.0,11.9,42.8,43.0
22300513,1610612753,0,119.2,116.3,17.0,12.7,44.4,43.8
22300535,1610612753,0,116.2,114.1,17.2,13.2,44.6,43.9
22300546,1610612753,0,112.4,112.0,16.8,13.8,44.0,43.8
22300557,1610612753,0,105.4,109.3,13.2,13.3,46.2,44.8
22300570,1610612753,0,100.6,109.9,11.4,13.2,47.4,45.1
22300585,1610612753,0,98.0,108.6,10.0,13.5,44.0,44.2
22300601,1610612753,1,101.4,108.8,9.4,13.3,42.0,43.3
22300607,1610612753,0,103.2,107.8,8.8,12.8,43.2,43.6
22300638,1610612753,0,103.0,104.2,9.6,11.4,40.0,43.1
22300655,1610612753,1,104.6,102.6,9.8,10.6,38.8,43.1
22300666,1610612753,0,106.4,102.2,10.2,10.1,38.8,41.4
22300681,1610612753,0,110.4,105.9,11.8,10.6,38.6,40.3
22300694,1610612753,0,111.0,107.1,11.4,10.1,38.8,41.0
22300704,1610612753,0,112.8,107.9,11.0,10.3,40.4,40.2
22300721,1610612753,0,113.8,109.2,11.2,10.5,39.8,39.3
22300734,1610612753,1,110.2,108.3,10.8,10.5,39.6,39.2
22300752,1610612753,1,109.8,110.1,10.4,11.1,40.4,39.5
22300772,1610612753,0,111.0,111.0,11.6,11.5,41.0,39.9
22300778,1610612753,1,112.0,112.4,12.0,11.5,42.2,41.3
22300792,1610612753,0,113.4,113.6,12.4,11.8,41.6,40.7
22300814,1610612753,0,117.6,113.9,13.2,12.0,40.4,40.0
22300821,1610612753,0,114.6,112.2,12.4,11.4,41.8,41.1
22300833,1610612753,1,110.2,110.6,12.6,12.1,42.4,41.7
22300850,1610612753,1,109.2,110.6,12.2,12.1,40.4,41.3
22300874,1610612753,1,108.6,111.0,11.8,12.1,42.6,42.1
22300885,1610612753,0,108.0,112.8,10.4,11.8,45.6,43.0
22300894,1610612753,0,105.8,110.2,10.6,11.5,44.6,43.2
22300912,1610612753,0,111.2,110.7,10.2,11.4,42.8,42.6
22300928,1610612753,0,104.4,106.8,9.6,10.9,42.6,41.5
22300947,1610612753,1,100.8,104.7,9.4,10.6,42.8,42.7
22300963,1610612753,0,101.0,104.5,10.8,10.6,40.0,42.8
22300979,1610612753,1,103.4,104.6,11.0,10.8,39.6,42.1
22300991,1610612753,1,101.8,106.5,10.8,10.5,39.0,40.9
22301004,1610612753,1,109.4,106.9,12.0,10.8,39.8,41.2
22301020,1610612753,0,114.2,107.5,13.0,11.2,38.6,40.7
22301049,1610612753,0,112.8,106.9,12.2,11.5,41.6,40.8
22301064,1610612753,0,108.8,106.1,11.4,11.2,41.6,40.6
22301075,1610612753,1,106.0,103.9,11.2,11.0,41.4,40.2
22301090,1610612753,1,107.2,108.3,13.2,12.6,41.8,40.8
22301109,1610612753,0,103.8,109.0,12.6,12.8,42.4,40.5
22301115,1610612753,0,105.8,109.3,13.2,12.7,40.4,41.0
22301136,1610612753,1,110.2,109.5,13.0,12.2,40.0,40.8
22301150,1610612753,0,113.4,109.7,13.2,12.2,40.4,40.9
22301162,1610612753,0,111.0,109.1,10.2,11.7,40.2,41.0
22301171,1610612753,0,110.0,106.9,10.2,11.4,38.4,40.4
22301191,1610612753,1,109.2,107.5,9.2,11.2,39.6,40.0
22400065,1610612753,0,108.8,109.5,9.6,11.3,40.8,40.4
22400077,1610612753,1,109.4,111.4,11.0,12.1,44.2,42.3
22400092,1610612753,0,111.4,111.2,12.6,11.4,43.6,41.9
22400102,1610612753,1,113.8,111.9,13.8,12.0,45.0,41.7
22400123,1610612753,0,115.0,112.1,14.8,12.0,45.2,42.4
22400133,1610612753,0,112.2,110.5,14.8,12.2,45.0,42.9
22400153,1610612753,0,110.8,110.1,13.4,12.2,41.4,42.8
22400163,1610612753,0,104.6,108.0,12.0,12.3,42.2,42.9
22400170,1610612753,0,99.6,106.7,9.6,11.7,42.2,43.6
22400186,1610612753,1,98.0,106.5,8.4,11.6,40.6,42.9
22400204,1610612753,1,101.2,106.7,7.8,11.3,40.8,42.9
22400003,1610612753,1,103.6,107.2,9.0,11.2,41.8,41.6
22400217,1610612753,1,109.4,107.0,10.0,11.0,41.8,42.0
22400010,1610612753,1,111.0,105.3,11.6,10.6,43.6,42.9
22400249,1610612753,0,108.4,103.2,12.4,10.4,44.6,42.6
22400259,1610612753,0,107.2,104.2,13.0,10.4,43.6,42.2
22400263,1610612753,0,101.6,102.6,11.2,10.1,39.6,40.7
22400265,1610612753,1,102.6,106.0,11.6,10.8,40.6,41.2
22400277,1610612753,0,106.0,108.5,11.4,11.5,39.4,41.5
22400289,1610612753,1,105.4,106.9,11.6,12.0,38.6,41.6
22400043,1610612753,0,110.2,108.7,12.4,12.7,38.8,41.2
22400305,1610612753,0,116.2,108.9,14.4,12.8,42.0,40.8
22400053,1610612753,0,112.4,107.5,12.8,12.2,42.8,41.7
22400322,1610612753,0,111.4,108.7,12.2,11.8,41.6,40.5
22400333,1610612753,0,113.6,109.5,11.4,11.5,42.2,40.4
22400352,1610612753,1,105.8,108.0,11.0,11.7,42.0,40.4
22401201,1610612753,0,104.2,110.2,9.8,12.1,42.8,42.4
22401227,1610612753,0,106.0,109.2,9.6,11.2,41.6,42.2
22400361,1610612753,0,103.0,107.2,9.6,10.9,41.8,41.7
22400377,1610612753,1,101.6,107.6,10.2,10.8,41.4,41.8
22400393,1610612753,1,107.0,106.4,9.8,10.4,42.0,42.0
22400411,1610612753,0,105.6,104.9,10.0,9.9,41.6,42.2
22400419,1610612753,0,101.4,103.7,9.8,9.7,40.8,41.2
22400436,1610612753,1,100.2,101.6,10.0,9.8,39.6,40.7
22400455,1610612753,0,100.8,101.2,10.2,10.2,40.0,40.7
22400470,1610612753,0,95.8,101.4,9.6,9.7,38.4,40.2
22400490,1610612753,0,95.4,100.5,10.8,10.4,38.4,40.0
22400496,1610612753,0,96.2,98.8,12.6,11.2,38.6,39.7
22400519,1610612753,0,99.8,100.0,12.8,11.4,39.8,39.7
22400526,1610612753,0,97.2,99.0,12.4,11.3,40.8,40.4
22400544,1610612753,1,99.2,97.5,13.6,11.6,43.0,40.7
22400564,1610612753,0,98.8,97.1,11.2,11.0,42.8,40.6
22400577,1610612753,0,99.0,97.6,10.8,11.7,40.6,39.6
22400593,1610612753,0,97.2,98.5,9.6,11.2,40.2,40.0
22400608,1610612753,0,99.4,98.3,10.0,11.2,38.6,39.7
22400622,1610612753,0,96.8,98.0,9.0,11.3,39.4,41.2
22400638,1610612753,1,91.8,95.3,8.8,10.0,40.0,41.4
22400652,1610612753,0,97.4,98.2,9.4,10.1,41.6,41.1
22400678,1610612753,0,102.4,99.8,11.2,10.4,43.6,41.9
22400687,1610612753,0,100.4,99.9,9.8,9.9,42.4,40.5
22400708,1610612753,0,101.6,99.2,9.8,9.4,41.4,40.4
22400727,1610612753,0,105.6,98.7,10.2,9.5,43.0,41.5
22400730,1610612753,0,107.4,102.4,10.4,9.9,42.0,41.8
22400743,1610612753,1,101.6,102.0,8.6,9.9,40.6,42.1
22400756,1610612753,0,106.0,103.2,9.6,9.7,43.0,42.7
22400770,1610612753,1,107.4,104.5,10.2,10.0,41.6,41.5
22400790,1610612753,0,108.0,106.8,11.4,10.8,41.6,42.3
22400798,1610612753,0,104.8,106.1,9.4,9.9,45.2,43.6
22400815,1610612753,1,107.6,104.6,10.2,9.4,47.2,43.9
22400830,1610612753,0,107.2,106.6,10.4,10.0,47.6,45.3
22400845,1610612753,0,102.4,104.9,9.0,9.6,47.4,44.5
22400870,1610612753,0,105.0,106.5,8.4,9.9,46.2,43.9
22400883,1610612753,0,102.6,103.7,8.6,9.0,42.6,43.9
22400944,1610612753,0,104.4,106.0,9.8,10.0,39.6,43.4
22400917,1610612753,0,107.0,107.1,9.4,9.9,36.8,42.2
22400934,1610612753,0,112.8,107.6,10.8,9.9,36.6,42.0
22401141,1610612753,0,106.6,105.8,10.2,9.3,35.8,41.0
22400963,1610612753,0,108.8,105.7,11.4,10.0,36.6,39.6
22400979,1610612753,0,108.4,106.4,10.8,10.3,35.8,37.7
22400999,1610612753,0,105.4,106.2,11.6,10.5,38.6,37.7
22401014,1610612753,0,104.8,108.8,11.0,10.9,40.0,38.3
22401038,1610612753,1,112.0,109.3,12.8,11.5,42.6,39.2
22401045,1610612753,0,113.0,110.9,13.2,12.3,43.4,40.0
22401060,1610612753,0,113.0,110.7,13.4,12.1,47.2,41.5
22401074,1610612753,1,109.8,107.6,11.8,11.7,46.6,42.6
22401091,1610612753,0,112.4,108.6,13.6,12.3,48.2,44.1
22400988,1610612753,0,105.8,108.9,11.6,12.2,43.6,43.1
22401112,1610612753,0,105.4,109.2,12.2,12.7,43.2,43.3
22401149,1610612753,1,105.0,109.0,11.8,12.6,42.6,44.9
22401156,1610612753,1,110.4,110.1,13.6,12.7,42.4,44.5
22401172,1610612753,0,105.4,108.9,13.2,13.4,42.4,45.3
22401186,1610612753,0,113.8,109.8,14.4,13.0,43.0,43.3
22000163,1610612754,0,114.6,115.7,14.4,12.4,40.2,41.7
22000178,1610612754,0,115.0,114.0,12.4,12.5,43.8,41.7
22000202,1610612754,0,113.6,112.6,10.4,12.5,45.4,41.8
22000217,1610612754,0,110.0,111.4,10.8,12.9,44.4,41.4
22000231,1610612754,1,109.0,111.5,11.6,13.3,41.6,41.6
22000249,1610612754,0,108.6,111.6,11.4,12.9,43.0,41.6
22000258,1610612754,1,108.2,111.6,12.2,12.3,42.4,43.1
22000271,1610612754,0,111.8,112.7,12.8,11.6,41.4,43.4
22000288,1610612754,0,115.8,112.9,13.8,12.3,44.2,44.3
22000307,1610612754,0,114.4,111.7,12.8,12.2,44.4,43.0
22000322,1610612754,1,112.4,110.5,12.4,11.9,43.8,43.4
22000329,1610612754,0,118.8,113.5,13.0,12.6,42.8,42.6
22000343,1610612754,0,115.0,113.4,12.8,12.8,43.0,42.2
22000363,1610612754,0,114.4,115.1,13.6,13.7,41.0,42.6
22000383,1610612754,0,112.4,113.4,13.0,12.9,42.2,43.3
22000391,1610612754,0,109.2,110.8,14.0,13.2,42.6,43.2
22000407,1610612754,0,104.6,111.7,13.6,13.3,42.4,42.6
22000420,1610612754,0,107.6,111.3,13.8,13.3,41.8,42.4
22000440,1610612754,0,107.4,110.9,11.6,12.6,43.8,42.4
22000489,1610612754,0,115.2,113.8,12.6,12.8,45.0,43.6
22000505,1610612754,0,117.8,113.5,11.0,12.5,44.2,43.4
22000515,1610612754,0,118.0,111.3,11.2,12.4,44.0,43.2
22000530,1610612754,0,114.4,111.0,11.0,12.4,42.4,42.1
22000543,1610612754,0,114.8,111.1,10.8,11.2,39.8,41.8
22000553,1610612754,0,110.8,113.0,9.8,11.2,35.0,40.0
22000585,1610612754,0,110.0,113.9,11.2,11.1,34.0,39.1
22000194,1610612754,0,107.6,112.8,9.8,10.5,34.8,39.4
22000606,1610612754,0,110.6,112.5,10.2,10.6,36.8,39.6
22000617,1610612754,0,109.0,111.9,12.0,11.4,37.8,38.8
22000632,1610612754,0,109.2,110.0,12.2,11.0,39.2,37.1
22000645,1610612754,0,116.0,113.0,13.4,12.3,41.8,37.9
22000659,1610612754,0,117.8,112.7,14.8,12.3,43.0,38.9
22000667,1610612754,1,116.0,113.3,14.6,12.4,42.0,39.4
22000690,1610612754,0,118.0,113.5,14.2,13.1,41.6,39.7
22000707,1610612754,0,116.8,113.0,16.4,14.3,44.6,41.9
22000722,1610612754,0,114.2,115.1,14.8,14.1,42.6,42.2
22000740,1610612754,0,109.8,113.8,14.0,14.4,42.2,42.6
22000751,1610612754,0,106.6,111.3,13.6,14.1,43.8,42.9
22000769,1610612754,0,111.2,114.6,13.0,13.6,45.2,43.4
22000776,1610612754,1,108.8,112.8,10.8,13.6,42.0,43.3
22000790,1610612754,0,112.2,113.2,11.2,13.0,41.6,42.1
22000811,1610612754,0,117.0,113.4,11.2,12.6,41.8,42.0
22000823,1610612754,0,124.0,115.3,11.8,12.7,42.8,43.3
22000461,1610612754,0,119.2,115.2,11.2,12.1,42.4,43.8
22000844,1610612754,0,126.2,117.5,12.4,11.6,45.4,43.7
22000861,1610612754,0,120.2,116.2,12.2,11.7,47.0,44.3
22000473,1610612754,0,121.4,119.2,12.0,11.6,45.4,43.6
22000882,1610612754,1,113.8,118.9,11.0,11.4,45.6,44.2
22000906,1610612754,1,115.2,117.2,12.0,11.6,46.6,44.5
22000914,1610612754,0,111.8,119.0,11.0,11.7,44.8,45.1
22000929,1610612754,0,115.8,118.0,11.4,11.8,45.8,46.4
22000944,1610612754,0,114.8,118.1,11.4,11.7,45.2,45.3
22000963,1610612754,0,118.6,116.2,12.0,11.5,42.0,43.8
22000976,1610612754,0,124.6,119.9,13.4,12.7,43.2,44.9
22000993,1610612754,0,129.8,120.8,14.2,12.6,44.4,44.6
22001000,1610612754,1,122.2,119.0,13.0,12.2,44.4,45.1
22001012,1610612754,0,126.4,120.6,12.6,12.0,44.0,44.6
22001027,1610612754,0,130.2,124.4,11.8,11.9,46.2,44.1
22001035,1610612754,1,122.0,123.3,9.8,11.6,45.0,44.1
22001048,1610612754,0,114.4,122.1,9.8,12.0,45.0,44.7
22001061,1610612754,0,122.4,122.3,12.2,12.6,43.4,43.9
22001079,1610612754,0,118.8,122.6,12.4,12.5,43.6,43.8
22100003,1610612754,0,117.4,123.8,14.0,12.9,43.2,44.7
22100019,1610612754,0,119.6,120.8,15.2,12.5,44.0,44.5
22100028,1610612754,1,125.8,120.1,15.4,12.6,43.4,44.2
22100042,1610612754,0,119.6,121.0,13.2,12.7,46.4,44.9
22100058,1610612754,0,118.4,118.6,14.2,13.3,48.4,46.0
22100072,1610612754,0,113.4,115.4,13.2,13.6,47.0,45.1
22100081,1610612754,0,108.6,114.1,11.4,13.3,46.0,45.0
22100095,1610612754,1,100.6,113.2,11.0,13.2,45.6,44.5
22100109,1610612754,1,106.4,113.0,12.6,12.9,42.4,44.4
22100131,1610612754,0,106.8,112.6,13.0,13.6,42.8,45.6
22100143,1610612754,0,108.0,110.7,13.8,13.5,42.8,44.9
22100167,1610612754,0,107.2,107.9,13.4,12.4,44.4,45.2
22100172,1610612754,0,108.0,104.3,13.0,12.0,46.0,45.8
22100186,1610612754,1,104.0,105.2,11.6,12.1,48.8,45.6
22100203,1610612754,0,105.4,106.1,11.2,12.1,46.4,44.6
22100214,1610612754,0,101.0,104.5,10.0,11.9,47.2,45.0
22100230,1610612754,0,100.0,103.6,10.6,12.0,45.0,44.7
22100240,1610612754,1,104.0,106.0,10.6,11.8,43.0,44.5
22100257,1610612754,0,104.0,104.0,11.2,11.4,41.6,45.2
22100268,1610612754,0,102.2,103.8,11.0,11.1,46.0,46.2
22100284,1610612754,1,108.6,104.8,12.0,11.0,47.6,47.4
22100301,1610612754,0,113.6,106.8,12.4,11.5,49.6,47.3
22100309,1610612754,0,110.0,107.0,12.6,11.6,51.0,47.0
22100319,1610612754,0,107.4,105.7,11.6,11.4,51.2,46.4
22100333,1610612754,0,107.8,105.0,11.0,11.0,47.4,46.7
22100355,1610612754,1,105.4,107.0,10.2,11.1,44.8,46.2
22100369,1610612754,1,105.8,109.7,9.8,11.1,42.2,45.9
22100383,1610612754,1,110.2,110.1,9.4,11.0,41.6,46.3
22100405,1610612754,0,111.8,109.6,10.2,10.9,41.0,46.1
22100421,1610612754,0,109.6,108.7,9.6,10.3,41.4,44.4
22100428,1610612754,1,108.6,107.0,10.0,10.1,42.6,43.7
22100465,1610612754,0,109.8,107.8,9.6,9.7,42.8,42.5
22100476,1610612754,1,104.6,107.4,9.8,9.6,42.8,42.2
22100499,1610612754,0,107.0,109.4,9.8,10.0,43.4,42.2
22100517,1610612754,0,108.0,108.8,10.0,9.8,44.0,42.7
22100530,1610612754,0,109.8,109.2,11.2,10.6,44.0,43.3
22100547,1610612754,0,106.6,108.2,11.4,10.5,46.8,44.8
22100564,1610612754,0,108.2,106.4,13.0,11.4,46.2,44.5
22100571,1610612754,0,103.4,105.2,12.2,11.0,43.8,43.6
22100594,1610612754,1,106.6,107.3,13.2,11.6,41.4,42.7
22100609,1610612754,0,110.0,109.9,12.6,11.9,40.0,42.0
22100618,1610612754,0,108.4,107.5,13.2,12.3,38.4,42.6
22100634,1610612754,0,107.6,107.9,10.8,11.9,38.0,42.1
22100659,1610612754,0,107.6,105.5,11.6,11.9,39.4,41.6
22100680,1610612754,0,110.0,108.3,11.6,12.4,41.0,41.2
22100683,1610612754,0,107.2,108.6,11.0,11.8,43.0,41.5
22100697,1610612754,0,111.8,110.1,11.8,12.5,43.2,40.8
22100712,1610612754,0,112.4,110.0,12.4,11.6,44.6,41.3
22100723,1610612754,0,116.2,111.9,13.6,12.6,44.4,41.9
22100741,1610612754,0,114.8,112.4,13.0,12.3,44.4,42.7
22100746,1610612754,0,115.2,111.2,13.4,12.2,46.8,44.9
22100760,1610612754,1,112.0,111.9,12.2,12.0,46.6,44.9
22100773,1610612754,0,115.8,114.1,13.0,12.7,47.8,46.2
22100789,1610612754,0,116.8,116.5,12.0,12.8,48.8,46.6
22100805,1610612754,0,114.6,114.7,12.4,12.7,48.0,46.2
22100816,1610612754,0,109.0,112.1,11.4,12.4,45.4,46.1
22100839,1610612754,0,110.4,111.2,11.6,11.9,44.6,45.6
22100857,1610612754,0,108.6,112.2,12.4,12.7,42.2,45.0
